t,wx,wy,wz
25.85,-0.2141151,0.1326423,0.0
25.86,-0.2146546,0.1329494,0.0
25.87,-0.2151941,0.1332648,0.0
25.88,-0.2157336,0.1335802,0.0
25.89,-0.2162731,0.1338956,0.0
25.900000000000002,-0.2168126,0.134211,0.0
25.91,-0.2173604,0.1345264,0.0
25.92,-0.2178999,0.1348418,0.0
25.93,-0.2184394,0.1351572,0.0
25.94,-0.2189789,0.1354726,0.0
25.95,-0.2195267,0.1357963,0.0
25.96,-0.22006620000000002,0.1361117,0.0
25.97,-0.22060570000000002,0.1364271,0.0
25.98,-0.22114520000000001,0.1367425,0.0
25.990000000000002,-0.221693,0.1370579,0.0
26.0,-0.2222325,0.1373816,0.0
26.01,-0.222772,0.137697,0.0
26.02,-0.2233198,0.1380124,0.0
26.03,-0.2238593,0.1383361,0.0
26.04,-0.2244071,0.1386515,0.0
26.05,-0.2249466,0.1389752,0.0
26.060000000000002,-0.2254861,0.13929060000000001,0.0
26.07,-0.2260339,0.139606,0.0
26.080000000000002,-0.2265734,0.1399297,0.0
26.09,-0.2271212,0.1402451,0.0
26.1,-0.2276607,0.1405688,0.0
26.11,-0.2282002,0.14088420000000001,0.0
26.12,-0.228748,0.1412079,0.0
26.13,-0.2292875,0.1415233,0.0
26.14,-0.2298353,0.141847,0.0
26.150000000000002,-0.2303748,0.1421624,0.0
26.16,-0.23091430000000002,0.1424861,0.0
26.17,-0.2314621,0.1428015,0.0
26.18,-0.2320016,0.1431252,0.0
26.19,-0.2325411,0.1434406,0.0
26.2,-0.2330806,0.1437643,0.0
26.21,-0.2336201,0.1440797,0.0
26.22,-0.2341679,0.14440340000000002,0.0
26.23,-0.2347074,0.1447271,0.0
26.240000000000002,-0.2352469,0.1450425,0.0
26.25,-0.2357864,0.1453662,0.0
26.26,-0.2363259,0.1456816,0.0
26.27,-0.2368654,0.1460053,0.0
26.28,-0.2374049,0.1463207,0.0
26.29,-0.2379444,0.1466444,0.0
26.3,-0.2384756,0.1469598,0.0
26.310000000000002,-0.2390151,0.1472835,0.0
26.32,-0.2395546,0.1475989,0.0
26.330000000000002,-0.2400941,0.1479143,0.0
26.34,-0.24062530000000001,0.148238,0.0
26.35,-0.2411648,0.1485534,0.0
26.36,-0.241696,0.1488771,0.0
26.37,-0.2422355,0.1491925,0.0
26.38,-0.2427667,0.1495079,0.0
26.39,-0.2432979,0.1498233,0.0
26.400000000000002,-0.2438291,0.150147,0.0
26.41,-0.2443603,0.1504624,0.0
26.42,-0.2448915,0.1507778,0.0
26.43,-0.2454227,0.1510932,0.0
26.44,-0.2459539,0.1514086,0.0
26.45,-0.2464851,0.151724,0.0
26.46,-0.247008,0.1520394,0.0
26.47,-0.24753920000000001,0.1523548,0.0
26.48,-0.2480621,0.1526702,0.0
26.490000000000002,-0.248585,0.1529856,0.0
26.5,-0.2491079,0.153301,0.0
26.51,-0.2496308,0.15361640000000001,0.0
26.52,-0.2501537,0.1539235,0.0
26.53,-0.2506766,0.1542389,0.0
26.54,-0.2511995,0.1545543,0.0
26.55,-0.2517141,0.1548614,0.0
26.560000000000002,-0.252237,0.1551768,0.0
26.57,-0.2527516,0.1554839,0.0
26.580000000000002,-0.2532662,0.1557993,0.0
26.59,-0.25378080000000003,0.1561064,0.0
26.6,-0.2542954,0.1564135,0.0
26.61,-0.25481,0.15672060000000002,0.0
26.62,-0.2553163,0.1570277,0.0
26.63,-0.2558309,0.1573348,0.0
26.64,-0.2563372,0.1576419,0.0
26.650000000000002,-0.2568435,0.157949,0.0
26.66,-0.2573498,0.1582561,0.0
26.67,-0.25785610000000003,0.1585549,0.0
26.68,-0.25835410000000003,0.158862,0.0
26.69,-0.2588604,0.1591608,0.0
26.7,-0.2593584,0.1594679,0.0
26.71,-0.2598564,0.1597667,0.0
26.72,-0.2603544,0.1600655,0.0
26.73,-0.2608524,0.16036430000000002,0.0
26.740000000000002,-0.2613421,0.1606631,0.0
26.75,-0.2618318,0.1609619,0.0
26.76,-0.2623215,0.1612607,0.0
26.77,-0.2628112,0.1615595,0.0
26.78,-0.2633009,0.16185,0.0
26.79,-0.2637823,0.1621488,0.0
26.8,-0.2642637,0.1624393,0.0
26.810000000000002,-0.2647451,0.1627298,0.0
26.82,-0.26522650000000003,0.1630203,0.0
26.830000000000002,-0.2656996,0.1633108,0.0
26.84,-0.266181,0.1636013,0.0
26.85,-0.2666458,0.16388350000000002,0.0
26.86,-0.2671189,0.16417400000000001,0.0
26.87,-0.267592,0.1644562,0.0
26.88,-0.2680568,0.1647467,0.0
26.89,-0.2685216,0.1650289,0.0
26.900000000000002,-0.2689781,0.16531110000000002,0.0
26.91,-0.2694429,0.165585,0.0
26.92,-0.2698994,0.1658672,0.0
26.93,-0.2703559,0.1661494,0.0
26.94,-0.2708041,0.1664233,0.0
26.95,-0.2712606,0.1666972,0.0
26.96,-0.27170880000000003,0.1669711,0.0
26.97,-0.2721487,0.167245,0.0
26.98,-0.27259690000000003,0.1675189,0.0
26.990000000000002,-0.2726965,0.1677845,0.0
27.0,-0.2726965,0.1680501,0.0
27.01,-0.2726965,0.1683157,0.0
27.02,-0.2726965,0.1685813,0.0
27.03,-0.2726965,0.1688469,0.0
27.04,-0.2726965,0.1691125,0.0
27.05,-0.2726965,0.16936980000000001,0.0
27.060000000000002,-0.2726965,0.1696271,0.0
27.07,-0.2726965,0.1698844,0.0
27.080000000000002,-0.2726965,0.1701417,0.0
27.09,-0.2726965,0.1703907,0.0
27.1,-0.2726965,0.170648,0.0
27.11,-0.2726965,0.170897,0.0
27.12,-0.2726965,0.171146,0.0
27.13,-0.2726965,0.1713867,0.0
27.14,-0.2726965,0.1716357,0.0
27.150000000000002,-0.2726965,0.1718764,0.0
27.16,-0.2726965,0.1721171,0.0
27.17,-0.2726965,0.1723578,0.0
27.18,-0.2726965,0.1725902,0.0
27.19,-0.2726965,0.1728309,0.0
27.2,-0.2726965,0.1730633,0.0
27.21,-0.2726965,0.1732874,0.0
27.22,-0.2726965,0.1735198,0.0
27.23,-0.2726965,0.1737439,0.0
27.240000000000002,-0.2726965,0.173968,0.0
27.25,-0.2726965,0.17419210000000002,0.0
27.26,-0.2726965,0.1744079,0.0
27.27,-0.2726965,0.1746237,0.0
27.28,-0.2726965,0.1748395,0.0
27.29,-0.2726965,0.1750553,0.0
27.3,-0.2726965,0.1752628,0.0
27.310000000000002,-0.2726965,0.1754703,0.0
27.32,-0.2726965,0.1756778,0.0
27.330000000000002,-0.2726965,0.1758853,0.0
27.34,-0.2726965,0.1760845,0.0
27.35,-0.2726965,0.17628370000000002,0.0
27.36,-0.2726965,0.1764746,0.0
27.37,-0.2726965,0.1766655,0.0
27.38,-0.2726965,0.1768564,0.0
27.39,-0.2726965,0.1770473,0.0
27.400000000000002,-0.2726965,0.1772299,0.0
27.41,-0.2726965,0.1774125,0.0
27.42,-0.2726965,0.1775951,0.0
27.43,-0.2726965,0.1777694,0.0
27.44,-0.2726965,0.1779437,0.0
27.45,-0.2726965,0.1781097,0.0
27.46,-0.2726965,0.1782757,0.0
27.47,-0.2726965,0.1784417,0.0
27.48,-0.2726965,0.1786077,0.0
27.490000000000002,-0.2726965,0.1787654,0.0
27.5,-0.2726965,0.1789231,0.0
27.51,-0.2726965,0.1790725,0.0
27.52,-0.2726965,0.1792219,0.0
27.53,-0.2726965,0.1793713,0.0
27.54,-0.2726965,0.17951240000000002,0.0
27.55,-0.2726965,0.1796535,0.0
27.560000000000002,-0.2726965,0.1797863,0.0
27.57,-0.2726965,0.1799191,0.0
27.580000000000002,-0.2726965,0.18005190000000001,0.0
27.59,-0.2726965,0.18017640000000001,0.0
27.6,-0.2726965,0.18030090000000001,0.0
27.61,-0.2726965,0.1804171,0.0
27.62,-0.2726965,0.1805333,0.0
27.63,-0.2726965,0.1806495,0.0
27.64,-0.2726965,0.1807574,0.0
27.650000000000002,-0.2726965,0.1808653,0.0
27.66,-0.2726965,0.1809649,0.0
27.67,-0.2726965,0.18106450000000002,0.0
27.68,-0.2726965,0.1811558,0.0
27.69,-0.2726965,0.1812471,0.0
27.7,-0.2726965,0.1813301,0.0
27.71,-0.2726965,0.1814131,0.0
27.72,-0.2726965,0.1814961,0.0
27.73,-0.2726965,0.1815708,0.0
27.740000000000002,-0.2726965,0.1816372,0.0
27.75,-0.2726965,0.1817119,0.0
27.76,-0.2726965,0.18177000000000001,0.0
27.77,-0.2726965,0.1818281,0.0
27.78,-0.2726965,0.1818862,0.0
27.79,-0.2726965,0.18193600000000001,0.0
27.8,-0.2726965,0.1819858,0.0
27.810000000000002,-0.2726965,0.1820273,0.0
27.82,-0.2726965,0.18206050000000001,0.0
27.830000000000002,-0.2726965,0.1820937,0.0
27.84,-0.2726965,0.1821269,0.0
27.85,-0.2726965,0.1821518,0.0
27.86,-0.2726965,0.1821684,0.0
27.87,-0.2726965,0.182185,0.0
27.88,-0.2726965,0.1822016,0.0
27.89,-0.2726965,0.1822016,0.0
27.900000000000002,-0.2726965,0.1822099,0.0
27.91,-0.2726965,0.1822016,0.0
27.92,-0.2726965,0.1822016,0.0
27.93,-0.2726965,0.182185,0.0
27.94,-0.2726965,0.1821684,0.0
27.95,-0.2726965,0.1821518,0.0
27.96,-0.2726965,0.1821269,0.0
27.97,-0.2726965,0.1820937,0.0
27.98,-0.2726965,0.18206050000000001,0.0
27.990000000000002,-0.2726965,0.18201900000000001,0.0
28.0,-0.2726965,0.1819692,0.0
28.01,-0.2726965,0.1819194,0.0
28.02,-0.2726965,0.1818613,0.0
28.03,-0.2726965,0.1818032,0.0
28.04,-0.2726965,0.1817368,0.0
28.05,-0.2726965,0.1816704,0.0
28.060000000000002,-0.2726965,0.1815957,0.0
28.07,-0.2726965,0.1815127,0.0
28.080000000000002,-0.2726965,0.1814214,0.0
28.09,-0.2726965,0.1813301,0.0
28.1,-0.2726965,0.1812388,0.0
28.11,-0.2726965,0.1811309,0.0
28.12,-0.2726965,0.18102300000000002,0.0
28.13,-0.2726965,0.1809151,0.0
28.14,-0.2726965,0.1807906,0.0
28.150000000000002,-0.2726965,0.1806661,0.0
28.16,-0.2726965,0.1805416,0.0
28.17,-0.2726965,0.1804005,0.0
28.18,-0.2726965,0.18025940000000001,0.0
28.19,-0.2726965,0.1801183,0.0
28.2,-0.2726965,0.1799606,0.0
28.21,-0.2726965,0.17980290000000002,0.0
28.22,-0.2726965,0.1796452,0.0
28.23,-0.2726965,0.17947090000000002,0.0
28.240000000000002,-0.2726965,0.1792966,0.0
28.25,-0.2726965,0.179114,0.0
28.26,-0.2726965,0.1789314,0.0
28.27,-0.2726965,0.1787405,0.0
28.28,-0.2726965,0.17854130000000001,0.0
28.29,-0.2726965,0.17833380000000001,0.0
28.3,-0.2726965,0.17812630000000002,0.0
28.310000000000002,-0.2726965,0.1779105,0.0
28.32,-0.2726965,0.1776864,0.0
28.330000000000002,-0.2726965,0.177454,0.0
28.34,-0.2726965,0.1772216,0.0
28.35,-0.2726965,0.1769809,0.0
28.36,-0.2726965,0.1767319,0.0
28.37,-0.2726965,0.1764829,0.0
28.38,-0.2726965,0.1762173,0.0
28.39,-0.2726965,0.17595170000000002,0.0
28.400000000000002,-0.2726965,0.1756861,0.0
28.41,-0.2726965,0.1754039,0.0
28.42,-0.2726965,0.1751217,0.0
28.43,-0.2726965,0.1748312,0.0
28.44,-0.2726965,0.1745324,0.0
28.45,-0.2726965,0.1742253,0.0
28.46,-0.2726965,0.1739182,0.0
28.47,-0.2726965,0.1736028,0.0
28.48,-0.2726965,0.1735613,0.0
28.490000000000002,-0.2726965,0.1735613,0.0
28.5,-0.2726965,0.1735613,0.0
28.51,-0.2726965,0.1735613,0.0
28.52,-0.2726965,0.1735613,0.0
28.53,-0.2726965,0.1735613,0.0
28.54,-0.2726965,0.1735613,0.0
28.55,-0.2726965,0.1735613,0.0
28.560000000000002,-0.2726965,0.1735613,0.0
28.57,-0.2726965,0.1735613,0.0
28.580000000000002,-0.2726965,0.1735613,0.0
28.59,-0.2726965,0.1735613,0.0
28.6,-0.2726965,0.1735613,0.0
28.61,-0.2726965,0.1735613,0.0
28.62,-0.2726965,0.1735613,0.0
28.63,-0.2726965,0.1735613,0.0
28.64,-0.2726965,0.1735613,0.0
28.650000000000002,-0.2726965,0.1735613,0.0
28.66,-0.2726965,0.1735613,0.0
28.67,-0.2726965,0.1735613,0.0
28.68,-0.2726965,0.1735613,0.0
28.69,-0.2726965,0.1735613,0.0
28.7,-0.2726965,0.1735613,0.0
28.71,-0.2726965,0.1735613,0.0
28.72,-0.2726965,0.1735613,0.0
28.73,-0.2726965,0.1735613,0.0
28.740000000000002,-0.2726965,0.1735613,0.0
28.75,-0.2726965,0.1735613,0.0
28.76,-0.2726965,0.1735613,0.0
28.77,-0.2726965,0.1735613,0.0
28.78,-0.2726965,0.1735613,0.0
28.79,-0.2726965,0.1735613,0.0
28.8,-0.2726965,0.1735613,0.0
28.810000000000002,-0.2726965,0.1735613,0.0
28.82,-0.2726965,0.1735613,0.0
28.830000000000002,-0.2726965,0.1735613,0.0
28.84,-0.2726965,0.1735613,0.0
28.85,-0.2726965,0.1735613,0.0
28.86,-0.2726965,0.1735613,0.0
28.87,-0.2726965,0.1735613,0.0
28.88,-0.2726965,0.1735613,0.0
28.89,-0.2726965,0.1735613,0.0
28.900000000000002,-0.2726965,0.1735613,0.0
28.91,-0.2726965,0.1735613,0.0
28.92,-0.2726965,0.1735613,0.0
28.93,-0.2726965,0.1735613,0.0
28.94,-0.2726965,0.1735613,0.0
28.95,-0.2726965,0.1735613,0.0
28.96,-0.2726965,0.1735613,0.0
28.97,-0.2726965,0.1735613,0.0
28.98,-0.2726965,0.1735613,0.0
28.990000000000002,-0.2726965,0.1735613,0.0
29.0,-0.2726965,0.1735613,0.0
29.01,-0.2726965,0.1735613,0.0
29.02,-0.2726965,0.1735613,0.0
29.03,-0.2726965,0.1735613,0.0
29.04,-0.2726965,0.1735613,0.0
29.05,-0.2726965,0.1735613,0.0
29.060000000000002,-0.2726965,0.1735613,0.0
29.07,-0.2726965,0.1735613,0.0
29.080000000000002,-0.2726965,0.1735613,0.0
29.09,-0.2726965,0.1735613,0.0
29.1,-0.2726965,0.1735613,0.0
29.11,-0.2726965,0.1735613,0.0
29.12,-0.2726965,0.1735613,0.0
29.13,-0.2726965,0.1735613,0.0
29.14,-0.2726965,0.1735613,0.0
29.150000000000002,-0.2726965,0.1735613,0.0
29.16,-0.2726965,0.1735613,0.0
29.17,-0.2726965,0.1735613,0.0
29.18,-0.2726965,0.1735613,0.0
29.19,-0.2726965,0.1735613,0.0
29.2,-0.2726965,0.1735613,0.0
29.21,-0.2726965,0.1735613,0.0
29.22,-0.2726965,0.1735613,0.0
29.23,-0.2726965,0.1735613,0.0
29.240000000000002,-0.2726965,0.1735613,0.0
29.25,-0.2726965,0.1735613,0.0
29.26,-0.2726965,0.1735613,0.0
29.27,-0.2726965,0.1735613,0.0
29.28,-0.2726965,0.1735613,0.0
29.29,-0.2726965,0.1735613,0.0
29.3,-0.2726965,0.1735613,0.0
29.310000000000002,-0.2726965,0.1735613,0.0
29.32,-0.2726965,0.1735613,0.0
29.330000000000002,-0.2726965,0.1735613,0.0
29.34,-0.2726965,0.1735613,0.0
29.35,-0.2726965,0.1735613,0.0
29.36,-0.2726965,0.1735613,0.0
29.37,-0.2726965,0.1735613,0.0
29.38,-0.2726965,0.1735613,0.0
29.39,-0.2726965,0.1735613,0.0
29.400000000000002,-0.2726965,0.1735613,0.0
29.41,-0.2726965,0.1735613,0.0
29.42,-0.2726965,0.1735613,0.0
29.43,-0.2726965,0.1735613,0.0
29.44,-0.2726965,0.1735613,0.0
29.45,-0.2726965,0.1735613,0.0
29.46,-0.2726965,0.1735613,0.0
29.47,-0.2726965,0.1735613,0.0
29.48,-0.2726965,0.1735613,0.0
29.490000000000002,-0.2726965,0.1735613,0.0
29.5,-0.2726965,0.1735613,0.0
29.51,-0.2726965,0.1735613,0.0
29.52,-0.2726965,0.1735613,0.0
29.53,-0.2726965,0.1735613,0.0
29.54,-0.2726965,0.1735613,0.0
29.55,-0.2726965,0.1735613,0.0
29.560000000000002,-0.2726965,0.1735613,0.0
29.57,-0.2726965,0.1735613,0.0
29.580000000000002,-0.2726965,0.1735613,0.0
29.59,-0.2726965,0.1735613,0.0
29.6,-0.2726965,0.1735613,0.0
29.61,-0.2726965,0.1735613,0.0
29.62,-0.2726965,0.1735613,0.0
29.63,-0.2726965,0.1735613,0.0
29.64,-0.2726965,0.1735613,0.0
29.650000000000002,-0.2726965,0.1735613,0.0
29.66,-0.2726965,0.1735613,0.0
29.67,-0.2726965,0.1735613,0.0
29.68,-0.2726965,0.1735613,0.0
29.69,-0.2726965,0.1735613,0.0
29.7,-0.2726965,0.1735613,0.0
29.71,-0.2726965,0.1735613,0.0
29.72,-0.2726965,0.1735613,0.0
29.73,-0.2726965,0.1735613,0.0
29.740000000000002,-0.2726965,0.1735613,0.0
29.75,-0.2726965,0.1735613,0.0
29.76,-0.2726965,0.1735613,0.0
29.77,-0.2726965,0.1735613,0.0
29.78,-0.2726965,0.1735613,0.0
29.79,-0.2726965,0.1735613,0.0
29.8,-0.2726965,0.1735613,0.0
29.810000000000002,-0.2726965,0.1735613,0.0
29.82,-0.2726965,0.1735613,0.0
29.830000000000002,-0.2726965,0.1735613,0.0
29.84,-0.2726965,0.1735613,0.0
29.85,-0.2726965,0.1735613,0.0
29.86,-0.2726965,0.1735613,0.0
29.87,-0.2726965,0.1735613,0.0
29.88,-0.2726965,0.1735613,0.0
29.89,-0.2726965,0.1735613,0.0
29.900000000000002,-0.2726965,0.1735613,0.0
29.91,-0.2726965,0.1735613,0.0
29.92,-0.2726965,0.1735613,0.0
29.93,-0.2726965,0.1735613,0.0
29.94,-0.2726965,0.1735613,0.0
29.95,-0.2726965,0.1735613,0.0
29.96,-0.2726965,0.1735613,0.0
29.97,-0.2726965,0.1735613,0.0
29.98,-0.2726965,0.1735613,0.0
29.990000000000002,-0.2726965,0.1735613,0.0
30.0,-0.2726965,0.1735613,0.0
30.01,-0.2726965,0.1735613,0.0
30.02,-0.2726965,0.1735613,0.0
30.03,-0.2726965,0.1735613,0.0
30.04,-0.2726965,0.1735613,0.0
30.05,-0.2726965,0.1735613,0.0
30.060000000000002,-0.2726965,0.1735613,0.0
30.07,-0.2726965,0.1735613,0.0
30.080000000000002,-0.2726965,0.1735613,0.0
30.09,-0.2726965,0.1735613,0.0
30.1,-0.2726965,0.1735613,0.0
30.11,-0.2726965,0.1735613,0.0
30.12,-0.2726965,0.1735613,0.0
30.13,-0.2726965,0.1735613,0.0
30.14,-0.2726965,0.1735613,0.0
30.150000000000002,-0.2726965,0.1735613,0.0
30.16,-0.2726965,0.1735613,0.0
30.17,-0.2726965,0.1735613,0.0
30.18,-0.2726965,0.1735613,0.0
30.19,-0.2726965,0.1735613,0.0
30.2,-0.2726965,0.1735613,0.0
30.21,-0.2726965,0.1735613,0.0
30.22,-0.2726965,0.1735613,0.0
30.23,-0.2726965,0.1735613,0.0
30.240000000000002,-0.2726965,0.1735613,0.0
30.25,-0.2726965,0.1735613,0.0
30.26,-0.2726965,0.1735613,0.0
30.27,-0.2726965,0.1735613,0.0
30.28,-0.2726965,0.1735613,0.0
30.29,-0.2726965,0.1735613,0.0
30.3,-0.2726965,0.1735613,0.0
30.310000000000002,-0.2726965,0.1735613,0.0
30.32,-0.2726965,0.1735613,0.0
30.330000000000002,-0.2726965,0.1735613,0.0
30.34,-0.2726965,0.1735613,0.0
30.35,-0.2726965,0.1735613,0.0
30.36,-0.2726965,0.1735613,0.0
30.37,-0.2726965,0.1735613,0.0
30.38,-0.2726965,0.1735613,0.0
30.39,-0.2726965,0.1735613,0.0
30.400000000000002,-0.2726965,0.1735613,0.0
30.41,-0.2726965,0.1735613,0.0
30.42,-0.2726965,0.1735613,0.0
30.43,-0.2726965,0.1735613,0.0
30.44,-0.2726965,0.1735613,0.0
30.45,-0.2726965,0.1735613,0.0
30.46,-0.2726965,0.1735613,0.0
30.47,-0.2726965,0.1735613,0.0
30.48,-0.2726965,0.1735613,0.0
30.490000000000002,-0.2726965,0.1735613,0.0
30.5,-0.2726965,0.1735613,0.0
30.51,-0.2726965,0.1735613,0.0
30.52,-0.2726965,0.1735613,0.0
30.53,-0.2726965,0.1735613,0.0
30.54,-0.2726965,0.1735613,0.0
30.55,-0.2726965,0.1735613,0.0
30.560000000000002,-0.2726965,0.1735613,0.0
30.57,-0.2726965,0.1735613,0.0
30.580000000000002,-0.2726965,0.1735613,0.0
30.59,-0.2726965,0.1735613,0.0
30.6,-0.2726965,0.1735613,0.0
30.61,-0.2726965,0.1735613,0.0
30.62,-0.2726965,0.1735613,0.0
30.63,-0.2726965,0.1735613,0.0
30.64,-0.2726965,0.1735613,0.0
30.650000000000002,-0.2726965,0.1735613,0.0
30.66,-0.2726965,0.1735613,0.0
30.67,-0.2726965,0.1735613,0.0
30.68,-0.2726965,0.1735613,0.0
30.69,-0.2726965,0.1735613,0.0
30.7,-0.2726965,0.1735613,0.0
30.71,-0.2726965,0.1735613,0.0
30.72,-0.2726965,0.1735613,0.0
30.73,-0.2726965,0.1735613,0.0
30.740000000000002,-0.2726965,0.1735613,0.0
30.75,-0.2726965,0.1735613,0.0
30.76,-0.2726965,0.1735613,0.0
30.77,-0.2726965,0.1735613,0.0
30.78,-0.2726965,0.1735613,0.0
30.79,-0.2726965,0.1735613,0.0
30.8,-0.2726965,0.1735613,0.0
30.810000000000002,-0.2726965,0.1735613,0.0
30.82,-0.2726965,0.1735613,0.0
30.830000000000002,-0.2726965,0.1735613,0.0
30.84,-0.2726965,0.1735613,0.0
30.85,-0.2726965,0.1735613,0.0
30.86,-0.2726965,0.1735613,0.0
30.87,-0.2726965,0.1735613,0.0
30.88,-0.2726965,0.1735613,0.0
30.89,-0.2726965,0.1735613,0.0
30.900000000000002,-0.2726965,0.1735613,0.0
30.91,-0.2726965,0.1735613,0.0
30.92,-0.2726965,0.1735613,0.0
30.93,-0.2726965,0.1735613,0.0
30.94,-0.2726965,0.1735613,0.0
30.95,-0.2726965,0.1735613,0.0
30.96,-0.2726965,0.1735613,0.0
30.970000000000002,-0.2726965,0.1735613,0.0
30.98,-0.2726965,0.1735613,0.0
30.990000000000002,-0.2726965,0.1735613,0.0
31.0,-0.2726965,0.1735613,0.0
31.01,-0.2726965,0.1735613,0.0
31.02,-0.2726965,0.1735613,0.0
31.03,-0.2726965,0.1735613,0.0
31.04,-0.2726965,0.1735613,0.0
31.05,-0.2726965,0.1735613,0.0
31.060000000000002,-0.2726965,0.1735613,0.0
31.07,-0.2726965,0.1735613,0.0
31.080000000000002,-0.2726965,0.1735613,0.0
31.09,-0.2726965,0.1735613,0.0
31.1,-0.2726965,0.1735613,0.0
31.11,-0.2726965,0.1735613,0.0
31.12,-0.2726965,0.1735613,0.0
31.13,-0.2726965,0.1735613,0.0
31.14,-0.2726965,0.1735613,0.0
31.150000000000002,-0.2726965,0.1735613,0.0
31.16,-0.2726965,0.1735613,0.0
31.17,-0.2726965,0.1735613,0.0
31.18,-0.2726965,0.1735613,0.0
31.19,-0.2726965,0.1735613,0.0
31.2,-0.2726965,0.1735613,0.0
31.21,-0.2726965,0.1735613,0.0
31.220000000000002,-0.2726965,0.1735613,0.0
31.23,-0.2726965,0.1735613,0.0
31.240000000000002,-0.2726965,0.1735613,0.0
31.25,-0.2726965,0.1735613,0.0
31.26,-0.2726965,0.1735613,0.0
31.27,-0.2726965,0.1735613,0.0
31.28,-0.2726965,0.1735613,0.0
31.29,-0.2726965,0.1735613,0.0
31.3,-0.2726965,0.1735613,0.0
31.310000000000002,-0.2726965,0.1735613,0.0
31.32,-0.2726965,0.1735613,0.0
31.330000000000002,-0.2726965,0.1735613,0.0
31.34,-0.2726965,0.1735613,0.0
31.35,-0.2726965,0.1735613,0.0
31.36,-0.2726965,0.1735613,0.0
31.37,-0.2726965,0.1735613,0.0
31.38,-0.2726965,0.1735613,0.0
31.39,-0.2726965,0.1735613,0.0
31.400000000000002,-0.2726965,0.1735613,0.0
31.41,-0.2726965,0.1735613,0.0
31.42,-0.2726965,0.1735613,0.0
31.43,-0.2726965,0.1735613,0.0
31.44,-0.2726965,0.1735613,0.0
31.45,-0.2726965,0.1735613,0.0
31.46,-0.2726965,0.1735613,0.0
31.470000000000002,-0.2726965,0.1735613,0.0
31.48,-0.2726965,0.1735613,0.0
31.490000000000002,-0.2726965,0.1735613,0.0
31.5,-0.2726965,0.1735613,0.0
31.51,-0.2726965,0.1735613,0.0
31.52,-0.2726965,0.1735613,0.0
31.53,-0.2726965,0.1735613,0.0
31.54,-0.2726965,0.1735613,0.0
31.55,-0.2726965,0.1735613,0.0
31.560000000000002,-0.2726965,0.1735613,0.0
31.57,-0.2726965,0.1735613,0.0
31.580000000000002,-0.2726965,0.1735613,0.0
31.59,-0.2726965,0.1735613,0.0
31.6,-0.2726965,0.1735613,0.0
31.61,-0.2726965,0.1735613,0.0
31.62,-0.2726965,0.1735613,0.0
31.63,-0.2726965,0.1735613,0.0
31.64,-0.2726965,0.1735613,0.0
31.650000000000002,-0.2726965,0.1735613,0.0
31.66,-0.2726965,0.1735613,0.0
31.67,-0.2726965,0.1735613,0.0
31.68,-0.2726965,0.1735613,0.0
31.69,-0.2726965,0.1735613,0.0
31.7,-0.2726965,0.1735613,0.0
31.71,-0.2726965,0.1735613,0.0
31.720000000000002,-0.2726965,0.1735613,0.0
31.73,-0.2726965,0.1735613,0.0
31.740000000000002,-0.2726965,0.1735613,0.0
31.75,-0.2726965,0.1735613,0.0
31.76,-0.2726965,0.1735613,0.0
31.77,-0.2726965,0.1735613,0.0
31.78,-0.2726965,0.1735613,0.0
31.79,-0.2726965,0.1735613,0.0
31.8,-0.2726965,0.1735613,0.0
31.810000000000002,-0.2726965,0.1735613,0.0
31.82,-0.2726965,0.1735613,0.0
31.830000000000002,-0.2726965,0.1735613,0.0
31.84,-0.2726965,0.1735613,0.0
31.85,-0.2726965,0.1735613,0.0
31.86,-0.2726965,0.1735613,0.0
31.87,-0.2726965,0.1735613,0.0
31.88,-0.2726965,0.1735613,0.0
31.89,-0.2726965,0.1735613,0.0
31.900000000000002,-0.2726965,0.1735613,0.0
31.91,-0.2726965,0.1735613,0.0
31.92,-0.2726965,0.1735613,0.0
31.93,-0.2726965,0.1735613,0.0
31.94,-0.2726965,0.1735613,0.0
31.95,-0.2726965,0.1735613,0.0
31.96,-0.2726965,0.1735613,0.0
31.970000000000002,-0.2726965,0.1735613,0.0
31.98,-0.2726965,0.1735613,0.0
31.990000000000002,-0.2726965,0.1735613,0.0
32.0,-0.2726965,0.1735613,0.0
32.01,-0.2726965,0.1735613,0.0
32.02,-0.2726965,0.1735613,0.0
32.03,-0.2726965,0.1735613,0.0
32.04,-0.2726965,0.1735613,0.0
32.05,-0.2726965,0.1735613,0.0
32.06,-0.2726965,0.1735613,0.0
32.07,-0.2726965,0.1735613,0.0
32.08,-0.2726965,0.1735613,0.0
32.09,-0.2726965,0.1735613,0.0
32.1,-0.2726965,0.1735613,0.0
32.11,-0.2726965,0.1735613,0.0
32.12,-0.2726965,0.1735613,0.0
32.13,-0.2726965,0.1735613,0.0
32.14,-0.2726965,0.1735613,0.0
32.15,-0.2726965,0.1735613,0.0
32.160000000000004,-0.2726965,0.1735613,0.0
32.17,-0.2726965,0.1735613,0.0
32.18,-0.2726965,0.1735613,0.0
32.19,-0.2726965,0.1735613,0.0
32.2,-0.2726965,0.1735613,0.0
32.21,-0.2726965,0.1735613,0.0
32.22,-0.2726965,0.1735613,0.0
32.230000000000004,-0.2726965,0.1735613,0.0
32.24,-0.2726965,0.1735613,0.0
32.25,-0.2726965,0.1735613,0.0
